run,elapsed,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,vm_nr_dirty
294,27000,0.150279355912,0.0,0.0314196930224,0.788552685269,0.0208418343325,1.56941523588e-05,0.00889073731128,0.0,0.0,0.0,150803
294,28000,0.145209229862,0.0,0.0303880565408,0.7957238907,0.0200872767975,1.51259614439e-05,0.00857642013871,0.0,0.0,0.0,152268
294,29000,0.142367956075,0.0,0.0298769001621,0.799871497204,0.0194506505454,1.46025904996e-05,0.00841839342299,0.0,0.0,0.0,152856
294,30000,0.137737645938,0.0,0.028916087616,0.806384254524,0.0188000423265,1.4108849776e-05,0.00814786074565,0.0,0.0,0.0,154046
294,31000,0.134613153531,0.0,0.0282534071289,0.810804539654,0.0183715391282,1.36489889511e-05,0.00794371156957,0.0,0.0,0.0,154190
294,32000,0.133205973149,0.0,0.0279685609842,0.813071385604,0.0178811055217,1.9831170634e-05,0.00785314357107,0.0,0.0,0.0,155051
294,33000,0.129838006869,0.0,0.0272658532834,0.817841031425,0.0173976008612,1.92238683549e-05,0.00763828369303,0.0,0.0,0.0,156180
294,34000,0.126248119272,0.0,0.0265291403987,0.82285099663,0.0169296576765,1.86518446674e-05,0.00742343417764,0.0,0.0,0.0,156703
294,35000,0.125569962737,0.0,0.0263375628846,0.823210392497,0.0174899294001,1.81180207874e-05,0.00737403446048,0.0,0.0,0.0,151516
294,36000,0.123701111907,0.0,0.0259484084585,0.82489520835,0.0181932393242,1.76120419401e-05,0.00724441991805,0.0,0.0,0.0,149571
294,37000,0.12080356786,0.0,0.0253941605423,0.827688600323,0.0190213511955,1.71312079215e-05,0.00707518887157,0.0,0.0,0.0,148502
294,38000,0.118704276089,0.0,0.0250050032243,0.829640212581,0.01969046719,1.66774143337e-05,0.00694336350092,0.0,0.0,0.0,147195
294,39000,0.117852229769,0.0,0.0247403026463,0.831069443993,0.0194488675137,1.62480096188e-05,0.00687290806876,0.0,0.0,0.0,147921
294,40000,0.114933063052,0.0,0.0241405887073,0.835244309304,0.0189619494066,1.58368174332e-05,0.00670425271337,0.0,0.0,0.0,144517
294,41000,0.112097903538,0.0,0.0235543061905,0.839300424235,0.018493348161,1.54454466823e-05,0.00653857242885,0.0,0.0,0.0,144579
294,42000,0.113512182126,0.0,0.0238716390451,0.837804553154,0.0181563192737,1.50799993968e-05,0.00664022640106,0.0,0.0,0.0,147221
